variant,keypair,sign,verify,algorithm,level
SPHINCS+-SHA2-128s-simple,1062.406301498413,8091.824293136597,7.978677749633789,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.2262954711914,8092.219829559326,7.834672927856445,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.0812644958496,8091.459512710571,8.212089538574219,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.260793685913,8091.587781906128,8.516788482666016,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.7421607971191,8089.919328689575,7.821798324584961,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.8153553009033,8090.120792388916,8.371114730834961,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.3199214935303,8090.237617492676,8.263826370239258,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.2154941558838,8089.629650115967,7.639646530151367,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.3676052093506,8090.787410736084,8.145809173583984,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.1740818023682,8091.474533081055,8.191347122192383,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.35671043396,8091.2604331970215,7.940769195556641,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.1249675750732,8091.580629348755,8.215904235839844,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.675880432129,8090.666770935059,7.859468460083008,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.7004375457764,8090.723037719727,8.361577987670898,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.680648803711,8090.335369110107,7.653951644897461,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.6186599731445,8091.381549835205,7.632017135620117,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.3089542388916,8089.7016525268555,7.924556732177734,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.2619857788086,8089.919090270996,8.197784423828125,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.5391006469727,8091.302871704102,7.874250411987305,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.4380111694336,8091.552972793579,8.589982986450195,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.2320175170898,8091.221809387207,8.479833602905273,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1064.1505718231201,8090.076684951782,7.526397705078125,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.2617473602295,8090.093374252319,7.627248764038086,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.401460647583,8090.310096740723,8.524417877197266,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.6882781982422,8090.1501178741455,7.872581481933594,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.3270740509033,8090.35062789917,7.688045501708984,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.4424686431885,8091.450929641724,7.476091384887695,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.1847381591797,8090.400695800781,7.999897003173828,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.1974468231201,8091.34578704834,7.866144180297852,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.2358322143555,8091.695308685303,8.167028427124023,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.3552799224854,8091.790199279785,7.8983306884765625,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.3323192596436,8091.017484664917,7.744312286376953,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.617467880249,8089.824914932251,7.664203643798828,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.6155605316162,8090.147256851196,8.303403854370117,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1064.1391277313232,8091.174602508545,7.693767547607422,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.5159015655518,8090.918064117432,7.755279541015625,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.7421607971191,8090.588569641113,7.923126220703125,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.636302947998,8092.002391815186,8.20469856262207,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.706470489502,8091.083526611328,7.99870491027832,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.3977184295654,8090.843200683594,8.234500885009766,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.352346420288,8090.794086456299,8.07809829711914,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.3642673492432,8091.833829879761,7.326602935791016,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.1322860717773,8089.292049407959,7.702827453613281,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1064.3138885498047,8089.915752410889,8.292198181152344,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1064.1069412231445,8090.615272521973,7.921934127807617,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.6179447174072,8091.13335609436,7.89332389831543,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.1954669952393,8089.966058731079,7.979631423950195,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.3273849487305,8093.177318572998,7.89332389831543,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.197208404541,8091.325521469116,8.153200149536133,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.2408390045166,8089.866161346436,8.258819580078125,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.4071826934814,8091.076135635376,8.367300033569336,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.4453296661377,8090.897560119629,7.976055145263672,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.9793872833252,8089.757680892944,8.00180435180664,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.1749629974365,8091.582775115967,8.307218551635742,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.61722946167,8091.258525848389,8.302450180053711,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.3597373962402,8092.040538787842,7.941007614135742,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.7543926239014,8091.861248016357,7.936716079711914,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.1099472045898,8091.340065002441,8.387088775634766,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.2501373291016,8091.8474197387695,8.626699447631836,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.9024505615234,8090.2392864227295,7.434844970703125,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.41552734375,8089.7321701049805,7.745981216430664,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.4393692016602,8090.113639831543,7.978677749633789,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.5862350463867,8089.983701705933,7.80487060546875,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.432216644287,8091.012477874756,8.262395858764648,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.140869140625,8090.949535369873,7.7056884765625,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.610315322876,8090.682506561279,8.466243743896484,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.2544288635254,8090.871095657349,7.775783538818359,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.4456405639648,8091.561079025269,7.590532302856445,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.3283386230469,8090.777397155762,8.58449935913086,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.8034343719482,8090.41690826416,8.599519729614258,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.314437866211,8089.815855026245,7.534503936767578,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.7798309326172,8089.796304702759,8.416414260864258,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.5018348693848,8091.056823730469,8.423566818237305,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.5952949523926,8089.906454086304,7.708311080932617,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.3957386016846,8089.90478515625,8.296728134155273,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.1864070892334,8093.456506729126,8.193492889404297,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.5395774841309,8091.785192489624,8.09931755065918,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.1840953826904,8091.786623001099,7.999897003173828,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.255620956421,8091.365098953247,8.217334747314453,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.368558883667,8089.729785919189,7.9822540283203125,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.4784698486328,8090.019464492798,7.549524307250977,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.793659210205,8089.629173278809,7.858037948608398,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.4808540344238,8091.0749435424805,7.807731628417969,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.2736682891846,8091.2885665893555,8.036613464355469,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.4772777557373,8090.935707092285,7.646322250366211,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.5157356262207,8091.228723526001,7.819652557373047,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.2453689575195,8091.11762046814,8.269309997558594,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.206506729126,8092.820882797241,7.86137580871582,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.9773139953613,8089.675664901733,7.989645004272461,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.277244567871,8090.305805206299,8.197307586669922,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.7128353118896,8089.69259262085,7.138490676879883,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.6084079742432,8088.758945465088,7.484674453735352,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.0135536193848,8086.231708526611,7.736682891845703,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.9160404205322,8086.657524108887,7.557868957519531,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.7381076812744,8085.580825805664,7.366418838500977,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.910629272461,8087.068796157837,7.967233657836914,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.650037765503,8086.53712272644,8.086919784545898,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.718463897705,8085.967063903809,7.863283157348633,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.2727146148682,8085.465908050537,8.340597152709961,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.9563331604004,8086.129665374756,7.91168212890625,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.7281665802002,8086.1451625823975,7.6503753662109375,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.6306533813477,8085.333824157715,7.647514343261719,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.9022121429443,8087.60142326355,8.214712142944336,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.9212856292725,8086.252689361572,7.553815841674805,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.8724098205566,8086.004257202148,8.475065231323242,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.530590057373,8086.483716964722,8.516788482666016,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.6734027862549,8087.033987045288,7.924556732177734,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.4442100524902,8086.785078048706,8.090019226074219,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.7999305725098,8085.952043533325,7.5836181640625,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.2538795471191,8085.501670837402,8.083343505859375,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.9687309265137,8085.69860458374,8.352041244506836,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.9985332489014,8085.725545883179,8.404254913330078,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.7493858337402,8085.468053817749,7.432460784912109,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.6554489135742,8087.245225906372,8.027315139770508,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.7737770080566,8087.912082672119,8.161783218383789,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.8386268615723,8088.123798370361,7.88426399230957,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.7821216583252,8087.009906768799,8.417844772338867,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.8085136413574,8086.487293243408,8.207321166992188,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.0569458007812,8086.67254447937,8.38613510131836,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.1322860717773,8086.330413818359,8.135080337524414,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.8883838653564,8086.207151412964,8.265972137451172,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.0412101745605,8086.190223693848,7.821321487426758,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.6435279846191,8087.037563323975,7.714271545410156,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.1538162231445,8088.627576828003,8.358001708984375,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.7072582244873,8088.6101722717285,8.355140686035156,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.7125034332275,8087.030410766602,8.167028427124023,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.2402896881104,8086.432456970215,8.096933364868164,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.8843307495117,8086.181163787842,7.810831069946289,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.3368492126465,8086.281061172485,8.143901824951172,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.9048347473145,8087.413311004639,7.75599479675293,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.8080368041992,8087.359189987183,8.049964904785156,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.0431175231934,8086.621046066284,7.653236389160156,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.9363059997559,8086.416721343994,8.192300796508789,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.8715286254883,8087.3212814331055,7.710933685302734,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.6729259490967,8087.526559829712,8.211135864257812,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.8715286254883,8087.693691253662,8.149862289428711,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.891960144043,8086.440324783325,7.816553115844727,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.8609657287598,8085.651397705078,8.029937744140625,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.2624626159668,8087.098836898804,8.138418197631836,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.5433197021484,8086.279392242432,7.710456848144531,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.8852844238281,8086.42315864563,8.731603622436523,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.8085136413574,8086.575031280518,7.966756820678711,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.4144077301025,8087.968826293945,7.756471633911133,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.6536140441895,8087.823390960693,7.820367813110352,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.78617477417,8087.200164794922,8.13436508178711,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.4566078186035,8085.960865020752,8.587121963500977,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.9417896270752,8086.4458084106445,7.464408874511719,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.2524490356445,8086.014270782471,7.637977600097656,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.0030632019043,8086.773872375488,8.805990219116211,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.9446506500244,8086.883783340454,7.894992828369141,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.8792514801025,8090.030908584595,8.405208587646484,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.772512435913,8086.5538120269775,7.593870162963867,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.6483688354492,8087.500333786011,7.883310317993164,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.78617477417,8087.109327316284,7.582187652587891,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.708688735962,8087.881803512573,7.8601837158203125,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.9932880401611,8085.936784744263,8.317232131958008,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.6537799835205,8086.6851806640625,7.874965667724609,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.3018016815186,8085.45708656311,7.987737655639648,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.6580715179443,8085.914134979248,8.378982543945312,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.7522468566895,8087.024450302124,8.057117462158203,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.7338886260986,8086.791753768921,8.242130279541016,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.9385242462158,8088.020801544189,7.804155349731445,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.828374862671,8087.821483612061,8.541345596313477,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.173843383789,8086.63010597229,8.758783340454102,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.7117156982422,8087.7625942230225,7.928133010864258,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.9913806915283,8086.42315864563,7.592439651489258,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.5907649993896,8086.087465286255,7.901191711425781,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.7548694610596,8087.622880935669,8.235454559326172,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.2612705230713,8086.529731750488,8.747577667236328,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.5342597961426,8087.044954299927,8.240699768066406,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.7338886260986,8086.220026016235,8.09025764465332,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.6719722747803,8088.600397109985,7.704019546508789,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.9866123199463,8087.752819061279,7.826089859008789,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.9585514068604,8087.121486663818,8.304357528686523,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.0288124084473,8087.796926498413,8.379459381103516,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.0743503570557,8087.942838668823,7.590770721435547,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.2374286651611,8087.227344512939,8.152961730957031,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.0266666412354,8087.4950885772705,8.184194564819336,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.8104209899902,8087.229251861572,7.941246032714844,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.9091262817383,8086.4739418029785,7.759332656860352,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.6428852081299,8089.038848876953,7.709026336669922,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.7585182189941,8087.061882019043,7.835626602172852,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.7456436157227,8086.994886398315,8.093833923339844,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.3246898651123,8086.585521697998,7.819890975952148,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.8306865692139,8088.529109954834,7.750272750854492,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.5271072387695,8086.126327514648,7.831573486328125,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.0302429199219,8086.421012878418,7.990837097167969,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.1117820739746,8087.601900100708,8.09025764465332,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.0090236663818,8086.84515953064,7.874965667724609,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.0291233062744,8088.02056312561,8.423566818237305,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.734914779663,8088.914394378662,7.757425308227539,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.9220733642578,8087.893009185791,8.114337921142578,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.5121593475342,8087.059736251831,8.07499885559082,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.2328987121582,8087.028741836548,7.826089859008789,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.1253719329834,8087.083578109741,8.802652359008789,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.3347034454346,8088.789224624634,8.30841064453125,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.0569458007812,8087.165117263794,8.039236068725586,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.9150867462158,8087.285757064819,8.003711700439453,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.896728515625,8088.217258453369,8.430004119873047,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.7027282714844,8088.374376296997,8.352041244506836,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.748743057251,8089.398384094238,8.101463317871094,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.8059635162354,8087.011098861694,8.509635925292969,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.9737377166748,8087.0702266693115,7.887601852416992,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.9992485046387,8086.485147476196,8.369684219360352,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.4233951568604,8086.390733718872,8.308887481689453,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.0760192871094,8087.304353713989,7.451534271240234,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.9007816314697,8086.878538131714,7.7686309814453125,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.809705734253,8087.332963943481,7.51185417175293,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.6254806518555,8089.27059173584,8.107423782348633,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.8493556976318,8087.540626525879,7.804632186889648,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.7287158966064,8087.211608886719,8.500814437866211,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.4512901306152,8087.040424346924,8.075237274169922,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.1849765777588,8087.297201156616,7.9250335693359375,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.90864944458,8087.134122848511,7.597923278808594,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.246250152588,8086.650371551514,8.189678192138672,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.849521636963,8088.048934936523,8.017539978027344,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.3177757263184,8086.822986602783,8.097410202026367,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.0686283111572,8087.126016616821,8.312225341796875,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.9621276855469,8088.759660720825,7.861137390136719,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.7287158966064,8088.711500167847,7.9364776611328125,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.920404434204,8086.621284484863,8.023500442504883,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.9653930664062,8087.439060211182,9.013891220092773,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.2250308990479,8086.705923080444,7.989645004272461,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.4164810180664,8087.513208389282,8.036375045776367,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.950849533081,8087.557077407837,8.50820541381836,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.8776550292969,8086.890697479248,8.256912231445312,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.830924987793,8086.882591247559,7.922887802124023,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.8276596069336,8088.080883026123,8.702754974365234,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.3219013214111,8087.9034996032715,8.244514465332031,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.800241470337,8088.582277297974,8.366584777832031,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.7522468566895,8088.373184204102,8.366107940673828,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.1964206695557,8086.392641067505,8.531332015991211,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.1022453308105,8085.952997207642,8.414268493652344,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.7529621124268,8086.974143981934,7.930994033813477,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.8101825714111,8086.939573287964,8.482217788696289,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.6955032348633,8086.897373199463,8.147478103637695,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.551498413086,8088.731527328491,7.865190505981445,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.7101192474365,8087.589979171753,8.377552032470703,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.7704391479492,8087.11576461792,8.182287216186523,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.70432472229,8085.994005203247,8.093833923339844,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.009262084961,8086.550712585449,8.251428604125977,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.049077987671,8085.833549499512,7.970333099365234,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.401222229004,8085.911989212036,7.344245910644531,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.9808902740479,8086.648225784302,7.920265197753906,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.955617904663,8086.582183837891,8.310556411743164,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1062.8409385681152,8086.364507675171,8.043050765991211,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.8062019348145,8088.218688964844,8.092164993286133,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.7649555206299,8089.247465133667,8.219718933105469,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1061.821699142456,8087.047576904297,7.745981216430664,sphincs-sha-s,1
SPHINCS+-SHA2-128s-simple,1063.035488128662,8087.314128875732,7.960796356201172,sphincs-sha-s,1
